Country	TIME_PERIOD	OBS_VALUE	ATTRIBUTE
Hungary	2008	7.192190647	LMIS_Age:Total_Sex:Female_Education:Total
Hungary	2009	5.988186836	LMIS_Age:Total_Sex:Female_Education:Total
Hungary	2010	9.701066017	LMIS_Age:Total_Sex:Female_Education:Total
Hungary	2011	9.934229851	LMIS_Age:Total_Sex:Female_Education:Total
Hungary	2012	10.39678669	LMIS_Age:Total_Sex:Female_Education:Total
Hungary	2013	8.516544342	LMIS_Age:Total_Sex:Female_Education:Total
Hungary	2014	7.008678436	LMIS_Age:Total_Sex:Female_Education:Total
Hungary	2015	5.895319462	LMIS_Age:Total_Sex:Female_Education:Total
Hungary	2016	3.83389926	LMIS_Age:Total_Sex:Female_Education:Total
Hungary	2018	484.0004154	SSS_Age:Total_Sex:Male_Education:Total
Hungary	2004	22.95	FTUELT_Age:Total_Sex:Total_Education:Total
Hungary	2005	23.09	FTUELT_Age:Total_Sex:Total_Education:Total
Hungary	2006	23.11	FTUELT_Age:Total_Sex:Total_Education:Total
Hungary	2007	21.16	FTUELT_Age:Total_Sex:Total_Education:Total
Hungary	2008	20.79	FTUELT_Age:Total_Sex:Total_Education:Total
Hungary	2009	21.79	FTUELT_Age:Total_Sex:Total_Education:Total
Hungary	2010	21	FTUELT_Age:Total_Sex:Total_Education:Total
Hungary	2011	19.99	FTUELT_Age:Total_Sex:Total_Education:Total
Hungary	2012	17.39	FTUELT_Age:Total_Sex:Total_Education:Total
Hungary	2013	16.81	FTUELT_Age:Total_Sex:Total_Education:Total
Hungary	2014	18.65	FTUELT_Age:Total_Sex:Total_Education:Total
Hungary	2015	19.78	FTUELT_Age:Total_Sex:Total_Education:Total
Hungary	2016	19.55	FTUELT_Age:Total_Sex:Total_Education:Total
Hungary	2017	15.72	FTUELT_Age:Total_Sex:Total_Education:Total
Hungary	2018	15.97	FTUELT_Age:Total_Sex:Total_Education:Total
Hungary	2019	20.26406433	FTUELT_Age:Total_Sex:Total_Education:Total
Hungary	2020	19.84924938	FTUELT_Age:Total_Sex:Total_Education:Total
Hungary	2005	41.4393692	JS_Age:Total_Sex:Total_Education:Tertiary education
Hungary	2010	16.33981705	JS_Age:Total_Sex:Total_Education:Tertiary education
Hungary	2015	17.82916069	JS_Age:Total_Sex:Total_Education:Tertiary education
Hungary	2013	6.347622529	Satisfaction with time use_Age:Total_Sex:Female_Education:Total
Hungary	2018	6.347401044	Satisfaction with time use_Age:Total_Sex:Female_Education:Total
Hungary	2004	2.8	H_Age:Total_Sex:Male_Education:Total
Hungary	2005	2.3	H_Age:Total_Sex:Male_Education:Total
Hungary	2006	2.3	H_Age:Total_Sex:Male_Education:Total
Hungary	2007	2.1	H_Age:Total_Sex:Male_Education:Total
Hungary	2008	2.6	H_Age:Total_Sex:Male_Education:Total
Hungary	2009	1.8	H_Age:Total_Sex:Male_Education:Total
Hungary	2010	2	H_Age:Total_Sex:Male_Education:Total
Hungary	2011	2	H_Age:Total_Sex:Male_Education:Total
Hungary	2012	1.8	H_Age:Total_Sex:Male_Education:Total
Hungary	2013	1.6	H_Age:Total_Sex:Male_Education:Total
Hungary	2014	1.1	H_Age:Total_Sex:Male_Education:Total
Hungary	2015	1.5	H_Age:Total_Sex:Male_Education:Total
Hungary	2016	1.3	H_Age:Total_Sex:Male_Education:Total
Hungary	2017	1	H_Age:Total_Sex:Male_Education:Total
Hungary	2018	1.5	H_Age:Total_Sex:Male_Education:Total
Hungary	2019	0.9	H_Age:Total_Sex:Male_Education:Total
Hungary	2005	57.21310425	JS_Age:Total_Sex:Male_Education:Total
Hungary	2010	46.35513687	JS_Age:Total_Sex:Male_Education:Total
Hungary	2015	42.2781105	JS_Age:Total_Sex:Male_Education:Total
Hungary	2006	482.3745175	SRS_Age:Total_Sex:Total_Education:Total
Hungary	2009	494.1787533	SRS_Age:Total_Sex:Total_Education:Total
Hungary	2012	488.4613339	SRS_Age:Total_Sex:Total_Education:Total
Hungary	2015	469.5232579	SRS_Age:Total_Sex:Total_Education:Total
Hungary	2018	475.9866722	SRS_Age:Total_Sex:Total_Education:Total
Hungary	2017	25.83215102	HSG_Age:Total_Sex:Total_Education:Total
Hungary	2006	37.55611015	Not FSAN_Age:Total_Sex:Total_Education:Total
Hungary	2007	35.06968334	Not FSAN_Age:Total_Sex:Total_Education:Total
Hungary	2008	34.21150129	Not FSAN_Age:Total_Sex:Total_Education:Total
Hungary	2010	43.45851164	Not FSAN_Age:Total_Sex:Total_Education:Total
Hungary	2011	39.36635439	Not FSAN_Age:Total_Sex:Total_Education:Total
Hungary	2012	39.39532478	Not FSAN_Age:Total_Sex:Total_Education:Total
Hungary	2013	41.48467746	Not FSAN_Age:Total_Sex:Total_Education:Total
Hungary	2014	47.74986683	Not FSAN_Age:Total_Sex:Total_Education:Total
Hungary	2015	37.87496011	Not FSAN_Age:Total_Sex:Total_Education:Total
Hungary	2016	40.05855255	Not FSAN_Age:Total_Sex:Total_Education:Total
Hungary	2017	31.39910779	Not FSAN_Age:Total_Sex:Total_Education:Total
Hungary	2018	26.98699826	Not FSAN_Age:Total_Sex:Total_Education:Total
Hungary	2019	28.37566366	Not FSAN_Age:Total_Sex:Total_Education:Total
Hungary	2020	22.15048557	Not FSAN_Age:Total_Sex:Total_Education:Total
Hungary	2021	25.85771321	Not FSAN_Age:Total_Sex:Total_Education:Total
Hungary	2022	21.33470525	Not FSAN_Age:Total_Sex:Total_Education:Total
Hungary	2010	64.53914642	FSAN_Age:Young_Sex:Total_Education:Total
Hungary	2011	64.53914642	FSAN_Age:Young_Sex:Total_Education:Total
Hungary	2012	64.53914642	FSAN_Age:Young_Sex:Total_Education:Total
Hungary	2013	64.53914642	FSAN_Age:Young_Sex:Total_Education:Total
Hungary	2014	64.53914642	FSAN_Age:Young_Sex:Total_Education:Total
Hungary	2015	64.53914642	FSAN_Age:Young_Sex:Total_Education:Total
Hungary	2016	64.53914642	FSAN_Age:Young_Sex:Total_Education:Total
Hungary	2017	64.53914642	FSAN_Age:Young_Sex:Total_Education:Total
Hungary	2018	64.53914642	FSAN_Age:Young_Sex:Total_Education:Total
Hungary	2019	64.53914642	FSAN_Age:Young_Sex:Total_Education:Total
Hungary	2020	64.53914642	FSAN_Age:Young_Sex:Total_Education:Total
Hungary	2021	64.53914642	FSAN_Age:Young_Sex:Total_Education:Total
Hungary	2022	64.53914642	FSAN_Age:Young_Sex:Total_Education:Total
Hungary	2017	4.6471576	AWLLS_Age:Total_Sex:Total_Education:Total
Hungary	2013	2.167629973	Top personal relationship satisfaction scores quintile_Age:Total_Sex:Total_Education:Total
Hungary	2018	2.129606125	Top personal relationship satisfaction scores quintile_Age:Total_Sex:Total_Education:Total
Hungary	2005	45.3	PH+_Age:Total_Sex:Total_Education:Total
Hungary	2006	48	PH+_Age:Total_Sex:Total_Education:Total
Hungary	2007	46.6	PH+_Age:Total_Sex:Total_Education:Total
Hungary	2008	55.1	PH+_Age:Total_Sex:Total_Education:Total
Hungary	2009	55.9	PH+_Age:Total_Sex:Total_Education:Total
Hungary	2010	55	PH+_Age:Total_Sex:Total_Education:Total
Hungary	2011	55.6	PH+_Age:Total_Sex:Total_Education:Total
Hungary	2012	57	PH+_Age:Total_Sex:Total_Education:Total
Hungary	2013	56.1	PH+_Age:Total_Sex:Total_Education:Total
Hungary	2014	56.9	PH+_Age:Total_Sex:Total_Education:Total
Hungary	2015	56.3	PH+_Age:Total_Sex:Total_Education:Total
Hungary	2016	59.5	PH+_Age:Total_Sex:Total_Education:Total
Hungary	2017	59.1	PH+_Age:Total_Sex:Total_Education:Total
Hungary	2018	60.6	PH+_Age:Total_Sex:Total_Education:Total
Hungary	2019	58.2	PH+_Age:Total_Sex:Total_Education:Total
Hungary	2020	62	PH+_Age:Total_Sex:Total_Education:Total
Hungary	2005	42.2845726	JS_Age:Total_Sex:Female_Education:Total
Hungary	2010	35.22183609	JS_Age:Total_Sex:Female_Education:Total
Hungary	2015	30.92234802	JS_Age:Total_Sex:Female_Education:Total
Hungary	2013	7.969507645	Satisfaction with personal relationships_Age:Young_Sex:Total_Education:Total
Hungary	2018	8.034608085	Satisfaction with personal relationships_Age:Young_Sex:Total_Education:Total
Hungary	2018	477.8799587	SSS_Age:Total_Sex:Female_Education:Total
Hungary	2011	56.97081	LE_Age:Total_Sex:Female_Education:Tertiary education
Hungary	2013	6.981972767	LS_Age:Total_Sex:Total_Education:Tertiary education
Hungary	2018	7.2	LS_Age:Total_Sex:Total_Education:Tertiary education
Hungary	2021	7.2	LS_Age:Total_Sex:Total_Education:Tertiary education
Hungary	2014	55870	MNW_Age:Total_Sex:Total_Education:Total
Hungary	2017	75272	MNW_Age:Total_Sex:Total_Education:Total
Hungary	2009	14.55	TO_Age:Total_Sex:Female_Education:Total
Hungary	2014	12.1	Self-reported depression_Age:Total_Sex:Female_Education:Total
Hungary	2019	6.2	Self-reported depression_Age:Total_Sex:Female_Education:Total
Hungary	2010	94.17661428	SS_Age:Young_Sex:Total_Education:Total
Hungary	2011	94.17661428	SS_Age:Young_Sex:Total_Education:Total
Hungary	2012	94.17661428	SS_Age:Young_Sex:Total_Education:Total
Hungary	2013	94.17661428	SS_Age:Young_Sex:Total_Education:Total
Hungary	2014	94.17661428	SS_Age:Young_Sex:Total_Education:Total
Hungary	2015	94.17661428	SS_Age:Young_Sex:Total_Education:Total
Hungary	2016	94.17661428	SS_Age:Young_Sex:Total_Education:Total
Hungary	2017	94.17661428	SS_Age:Young_Sex:Total_Education:Total
Hungary	2018	94.17661428	SS_Age:Young_Sex:Total_Education:Total
Hungary	2019	94.17661428	SS_Age:Young_Sex:Total_Education:Total
Hungary	2020	94.17661428	SS_Age:Young_Sex:Total_Education:Total
Hungary	2021	94.17661428	SS_Age:Young_Sex:Total_Education:Total
Hungary	2022	94.17661428	SS_Age:Young_Sex:Total_Education:Total
Hungary	2013	5.912966821	Satisfaction with time use_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2018	6.028111031	Satisfaction with time use_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2004	0.296456	LHWPW_Age:Old_Sex:Total_Education:Total
Hungary	2005	4.811541762	LHWPW_Age:Old_Sex:Total_Education:Total
Hungary	2006	3.672862647	LHWPW_Age:Old_Sex:Total_Education:Total
Hungary	2007	6.077034771	LHWPW_Age:Old_Sex:Total_Education:Total
Hungary	2008	1.355391659	LHWPW_Age:Old_Sex:Total_Education:Total
Hungary	2009	2.41438646	LHWPW_Age:Old_Sex:Total_Education:Total
Hungary	2010	5.075407616	LHWPW_Age:Old_Sex:Total_Education:Total
Hungary	2011	3.613936418	LHWPW_Age:Old_Sex:Total_Education:Total
Hungary	2012	3.320694621	LHWPW_Age:Old_Sex:Total_Education:Total
Hungary	2013	1.602751759	LHWPW_Age:Old_Sex:Total_Education:Total
Hungary	2014	1.893663447	LHWPW_Age:Old_Sex:Total_Education:Total
Hungary	2015	3.382663869	LHWPW_Age:Old_Sex:Total_Education:Total
Hungary	2016	1.813926267	LHWPW_Age:Old_Sex:Total_Education:Total
Hungary	2017	0.350416119	LHWPW_Age:Old_Sex:Total_Education:Total
Hungary	2018	1.00603619	LHWPW_Age:Old_Sex:Total_Education:Total
Hungary	2019	1.877470295	LHWPW_Age:Old_Sex:Total_Education:Total
Hungary	2020	1.136860466	LHWPW_Age:Old_Sex:Total_Education:Total
Hungary	2021	1.814174266	LHWPW_Age:Old_Sex:Total_Education:Total
Hungary	2017	25.52443623	HSG_Age:Total_Sex:Total_Education:Secondary education
Hungary	2017	265.19428	ALS_Age:Total_Sex:Female_Education:Total
Hungary	2009	15.53333333	TO_Age:Total_Sex:Male_Education:Total
Hungary	2009	3.733333333	TSISI_Age:Old_Sex:Total_Education:Total
Hungary	2006	3.8	TAHDIQ_Age:Total_Sex:Total_Education:Total
Hungary	2007	3.7	TAHDIQ_Age:Total_Sex:Total_Education:Total
Hungary	2008	3.5	TAHDIQ_Age:Total_Sex:Total_Education:Total
Hungary	2009	3.4	TAHDIQ_Age:Total_Sex:Total_Education:Total
Hungary	2010	3.9	TAHDIQ_Age:Total_Sex:Total_Education:Total
Hungary	2011	3.9	TAHDIQ_Age:Total_Sex:Total_Education:Total
Hungary	2012	4.2	TAHDIQ_Age:Total_Sex:Total_Education:Total
Hungary	2013	4.3	TAHDIQ_Age:Total_Sex:Total_Education:Total
Hungary	2014	4.3	TAHDIQ_Age:Total_Sex:Total_Education:Total
Hungary	2015	4.3	TAHDIQ_Age:Total_Sex:Total_Education:Total
Hungary	2016	4.3	TAHDIQ_Age:Total_Sex:Total_Education:Total
Hungary	2017	4.4	TAHDIQ_Age:Total_Sex:Total_Education:Total
Hungary	2018	4.2	TAHDIQ_Age:Total_Sex:Total_Education:Total
Hungary	2019	4.4	TAHDIQ_Age:Total_Sex:Total_Education:Total
Hungary	2020	4.3	TAHDIQ_Age:Total_Sex:Total_Education:Total
Hungary	2005	47.85400009	JS_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2010	40.44493484	JS_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2015	38.28958511	JS_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2004	70.923279	ER_Age:Total_Sex:Total_Education:Secondary education
Hungary	2005	70.447762	ER_Age:Total_Sex:Total_Education:Secondary education
Hungary	2006	70.381294	ER_Age:Total_Sex:Total_Education:Secondary education
Hungary	2007	70.220329	ER_Age:Total_Sex:Total_Education:Secondary education
Hungary	2008	68.663551	ER_Age:Total_Sex:Total_Education:Secondary education
Hungary	2009	66.956322	ER_Age:Total_Sex:Total_Education:Secondary education
Hungary	2010	66.222305	ER_Age:Total_Sex:Total_Education:Secondary education
Hungary	2011	66.312004	ER_Age:Total_Sex:Total_Education:Secondary education
Hungary	2012	67.890533	ER_Age:Total_Sex:Total_Education:Secondary education
Hungary	2013	68.992531	ER_Age:Total_Sex:Total_Education:Secondary education
Hungary	2014	71.78273	ER_Age:Total_Sex:Total_Education:Secondary education
Hungary	2015	73.740097	ER_Age:Total_Sex:Total_Education:Secondary education
Hungary	2016	76.056656	ER_Age:Total_Sex:Total_Education:Secondary education
Hungary	2017	77.582481	ER_Age:Total_Sex:Total_Education:Secondary education
Hungary	2018	78.335846	ER_Age:Total_Sex:Total_Education:Secondary education
Hungary	2019	79.937408	ER_Age:Total_Sex:Total_Education:Secondary education
Hungary	2020	79.292191	ER_Age:Total_Sex:Total_Education:Secondary education
Hungary	2021	82.493607	ER_Age:Total_Sex:Total_Education:Secondary education
Hungary	2013	5.387093718	LS_Age:Total_Sex:Total_Education:Primary education
Hungary	2018	5.8	LS_Age:Total_Sex:Total_Education:Primary education
Hungary	2021	5.7	LS_Age:Total_Sex:Total_Education:Primary education
Hungary	2004	14.229534	NEET_Age:Total_Sex:Female_Education:Total
Hungary	2005	14.60324	NEET_Age:Total_Sex:Female_Education:Total
Hungary	2006	13.62326	NEET_Age:Total_Sex:Female_Education:Total
Hungary	2007	12.292265	NEET_Age:Total_Sex:Female_Education:Total
Hungary	2008	13.395385	NEET_Age:Total_Sex:Female_Education:Total
Hungary	2009	14.141052	NEET_Age:Total_Sex:Female_Education:Total
Hungary	2010	13.603909	NEET_Age:Total_Sex:Female_Education:Total
Hungary	2011	14.836	NEET_Age:Total_Sex:Female_Education:Total
Hungary	2012	14.832939	NEET_Age:Total_Sex:Female_Education:Total
Hungary	2013	17.886209	NEET_Age:Total_Sex:Female_Education:Total
Hungary	2014	16.327368	NEET_Age:Total_Sex:Female_Education:Total
Hungary	2015	13.670334	NEET_Age:Total_Sex:Female_Education:Total
Hungary	2016	13.48233	NEET_Age:Total_Sex:Female_Education:Total
Hungary	2017	13.235757	NEET_Age:Total_Sex:Female_Education:Total
Hungary	2018	15.682642	NEET_Age:Total_Sex:Female_Education:Total
Hungary	2019	13.39496	NEET_Age:Total_Sex:Female_Education:Total
Hungary	2020	13.058906	NEET_Age:Total_Sex:Female_Education:Total
Hungary	2021	14.069698	NEET_Age:Total_Sex:Female_Education:Total
Hungary	2017	272.1347	ALS_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2004	36.89378	ER_Age:Total_Sex:Total_Education:Primary education
Hungary	2005	38.104095	ER_Age:Total_Sex:Total_Education:Primary education
Hungary	2006	38.192783	ER_Age:Total_Sex:Total_Education:Primary education
Hungary	2007	38.498444	ER_Age:Total_Sex:Total_Education:Primary education
Hungary	2008	38.655712	ER_Age:Total_Sex:Total_Education:Primary education
Hungary	2009	37.404385	ER_Age:Total_Sex:Total_Education:Primary education
Hungary	2010	37.621582	ER_Age:Total_Sex:Total_Education:Primary education
Hungary	2011	37.725071	ER_Age:Total_Sex:Total_Education:Primary education
Hungary	2012	38.794422	ER_Age:Total_Sex:Total_Education:Primary education
Hungary	2013	39.442501	ER_Age:Total_Sex:Total_Education:Primary education
Hungary	2014	45.252956	ER_Age:Total_Sex:Total_Education:Primary education
Hungary	2015	48.08321	ER_Age:Total_Sex:Total_Education:Primary education
Hungary	2016	51.73748	ER_Age:Total_Sex:Total_Education:Primary education
Hungary	2017	55.091339	ER_Age:Total_Sex:Total_Education:Primary education
Hungary	2018	56.975697	ER_Age:Total_Sex:Total_Education:Primary education
Hungary	2019	56.987286	ER_Age:Total_Sex:Total_Education:Primary education
Hungary	2020	55.617611	ER_Age:Total_Sex:Total_Education:Primary education
Hungary	2021	58.837936	ER_Age:Total_Sex:Total_Education:Primary education
Hungary	2004	12.81044826	RD_Age:Total_Sex:Total_Education:Total
Hungary	2005	12.65653675	RD_Age:Total_Sex:Total_Education:Total
Hungary	2006	12.93097331	RD_Age:Total_Sex:Total_Education:Total
Hungary	2007	12.23902903	RD_Age:Total_Sex:Total_Education:Total
Hungary	2008	9.914984977	RD_Age:Total_Sex:Total_Education:Total
Hungary	2009	8.194617173	RD_Age:Total_Sex:Total_Education:Total
Hungary	2010	7.389415401	RD_Age:Total_Sex:Total_Education:Total
Hungary	2011	6.389122389	RD_Age:Total_Sex:Total_Education:Total
Hungary	2012	6.091467666	RD_Age:Total_Sex:Total_Education:Total
Hungary	2013	5.964396489	RD_Age:Total_Sex:Total_Education:Total
Hungary	2014	6.337722662	RD_Age:Total_Sex:Total_Education:Total
Hungary	2015	6.534375329	RD_Age:Total_Sex:Total_Education:Total
Hungary	2016	6.174669917	RD_Age:Total_Sex:Total_Education:Total
Hungary	2017	6.379138645	RD_Age:Total_Sex:Total_Education:Total
Hungary	2018	6.473470888	RD_Age:Total_Sex:Total_Education:Total
Hungary	2019	6.159981893	RD_Age:Total_Sex:Total_Education:Total
Hungary	2020	4.708519124	RD_Age:Total_Sex:Total_Education:Total
Hungary	2021	5.590512243	RD_Age:Total_Sex:Total_Education:Total
Hungary	2022	5.521719969	RD_Age:Total_Sex:Total_Education:Total
Hungary	2004	2.591038668	LTUR_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2005	3.106673078	LTUR_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2006	3.304525158	LTUR_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2007	3.400200387	LTUR_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2008	3.588570929	LTUR_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2009	4.072296441	LTUR_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2010	5.420914639	LTUR_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2011	5.065094153	LTUR_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2012	4.799737949	LTUR_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2013	4.744191897	LTUR_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2014	3.447457393	LTUR_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2015	2.944543941	LTUR_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2016	2.200009162	LTUR_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2017	1.593260777	LTUR_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2018	1.410648298	LTUR_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2019	1.014037003	LTUR_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2020	1.034424571	LTUR_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2021	1.130360547	LTUR_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2007	4.719519138	LMIS_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2008	5.752218246	LMIS_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2009	4.932789326	LMIS_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2010	7.829040527	LMIS_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2011	7.616350651	LMIS_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2012	7.557458401	LMIS_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2013	6.441777229	LMIS_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2014	4.451906681	LMIS_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2015	3.899046898	LMIS_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2016	2.548499823	LMIS_Age:Middle-aged_Sex:Total_Education:Total
Hungary	2017	263.96159	ALS_Age:Total_Sex:Total_Education:Total
Hungary	2004	68.7	LE_Age:Total_Sex:Male_Education:Total
Hungary	2005	68.7	LE_Age:Total_Sex:Male_Education:Total
Hungary	2006	69.2	LE_Age:Total_Sex:Male_Education:Total
Hungary	2007	69.4	LE_Age:Total_Sex:Male_Education:Total
Hungary	2008	70	LE_Age:Total_Sex:Male_Education:Total
Hungary	2009	70.3	LE_Age:Total_Sex:Male_Education:Total
Hungary	2010	70.7	LE_Age:Total_Sex:Male_Education:Total
Hungary	2011	71.2	LE_Age:Total_Sex:Male_Education:Total
Hungary	2012	71.6	LE_Age:Total_Sex:Male_Education:Total
Hungary	2013	72.2	LE_Age:Total_Sex:Male_Education:Total
Hungary	2014	72.3	LE_Age:Total_Sex:Male_Education:Total
Hungary	2015	72.3	LE_Age:Total_Sex:Male_Education:Total
Hungary	2016	72.6	LE_Age:Total_Sex:Male_Education:Total
Hungary	2017	72.5	LE_Age:Total_Sex:Male_Education:Total
Hungary	2018	72.7	LE_Age:Total_Sex:Male_Education:Total
Hungary	2019	73.1	LE_Age:Total_Sex:Male_Education:Total
Hungary	2020	72.3	LE_Age:Total_Sex:Male_Education:Total
Hungary	2021	71.1	LE_Age:Total_Sex:Male_Education:Total
Hungary	2006	503.931729	SSS_Age:Total_Sex:Total_Education:Total
Hungary	2009	502.6427483	SSS_Age:Total_Sex:Total_Education:Total
Hungary	2012	494.3023521	SSS_Age:Total_Sex:Total_Education:Total
Hungary	2015	476.7475124	SSS_Age:Total_Sex:Total_Education:Total
Hungary	2018	480.9116939	SSS_Age:Total_Sex:Total_Education:Total
Hungary	2013	6.112791559	LS_Age:Total_Sex:Total_Education:Total
Hungary	2018	6.506271784	LS_Age:Total_Sex:Total_Education:Total
Hungary	2021	6.5	LS_Age:Total_Sex:Total_Education:Total
Hungary	2014	3.5	Self-reported depression_Age:Young_Sex:Total_Education:Total
Hungary	2019	3.1	Self-reported depression_Age:Young_Sex:Total_Education:Total
Hungary	2004	1.802095072	LTUR_Age:Old_Sex:Total_Education:Total
Hungary	2005	2.216019582	LTUR_Age:Old_Sex:Total_Education:Total
Hungary	2006	2.092220012	LTUR_Age:Old_Sex:Total_Education:Total
Hungary	2007	2.383886758	LTUR_Age:Old_Sex:Total_Education:Total
Hungary	2008	2.928674316	LTUR_Age:Old_Sex:Total_Education:Total
Hungary	2009	3.425193855	LTUR_Age:Old_Sex:Total_Education:Total
Hungary	2010	4.361320034	LTUR_Age:Old_Sex:Total_Education:Total
Hungary	2011	5.561102385	LTUR_Age:Old_Sex:Total_Education:Total
Hungary	2012	5.08052012	LTUR_Age:Old_Sex:Total_Education:Total
Hungary	2013	5.148129569	LTUR_Age:Old_Sex:Total_Education:Total
Hungary	2014	4.016927801	LTUR_Age:Old_Sex:Total_Education:Total
Hungary	2015	3.738356391	LTUR_Age:Old_Sex:Total_Education:Total
Hungary	2016	2.995436104	LTUR_Age:Old_Sex:Total_Education:Total
Hungary	2017	2.098982095	LTUR_Age:Old_Sex:Total_Education:Total
Hungary	2018	1.282435867	LTUR_Age:Old_Sex:Total_Education:Total
Hungary	2019	0.98499257	LTUR_Age:Old_Sex:Total_Education:Total
Hungary	2020	1.081401255	LTUR_Age:Old_Sex:Total_Education:Total
Hungary	2021	1.051312725	LTUR_Age:Old_Sex:Total_Education:Total
Hungary	2018	69.29065	VT_Age:Total_Sex:Total_Education:Secondary education
Hungary	2013	2.951935358	Top satisfaction with time use quintile_Age:Total_Sex:Total_Education:Total
Hungary	2018	2.781055183	Top satisfaction with time use quintile_Age:Total_Sex:Total_Education:Total
Hungary	2004	3.034373765	GWG_Age:Total_Sex:Total_Education:Total
Hungary	2005	4.021526574	GWG_Age:Total_Sex:Total_Education:Total
Hungary	2006	0.384387036	GWG_Age:Total_Sex:Total_Education:Total
Hungary	2007	3.648106127	GWG_Age:Total_Sex:Total_Education:Total
Hungary	2008	2.22065446	GWG_Age:Total_Sex:Total_Education:Total
Hungary	2009	3.87608807	GWG_Age:Total_Sex:Total_Education:Total
Hungary	2010	6.381712252	GWG_Age:Total_Sex:Total_Education:Total
Hungary	2011	6.863905325	GWG_Age:Total_Sex:Total_Education:Total
Hungary	2012	11.33246244	GWG_Age:Total_Sex:Total_Education:Total
Hungary	2013	8.723650635	GWG_Age:Total_Sex:Total_Education:Total
Hungary	2014	3.772605527	GWG_Age:Total_Sex:Total_Education:Total
Hungary	2015	9.523809524	GWG_Age:Total_Sex:Total_Education:Total
Hungary	2016	9.364317181	GWG_Age:Total_Sex:Total_Education:Total
Hungary	2017	5.320268655	GWG_Age:Total_Sex:Total_Education:Total
Hungary	2018	5.063214286	GWG_Age:Total_Sex:Total_Education:Total
Hungary	2019	12.7536732	GWG_Age:Total_Sex:Total_Education:Total
Hungary	2020	12.35001644	GWG_Age:Total_Sex:Total_Education:Total
Hungary	2010	10.53051203	NAB_Age:Total_Sex:Total_Education:Tertiary education
Hungary	2011	10.53051203	NAB_Age:Total_Sex:Total_Education:Tertiary education
Hungary	2012	10.53051203	NAB_Age:Total_Sex:Total_Education:Tertiary education
Hungary	2013	10.53051203	NAB_Age:Total_Sex:Total_Education:Tertiary education
Hungary	2014	10.53051203	NAB_Age:Total_Sex:Total_Education:Tertiary education
Hungary	2015	10.53051203	NAB_Age:Total_Sex:Total_Education:Tertiary education
Hungary	2016	10.53051203	NAB_Age:Total_Sex:Total_Education:Tertiary education
Hungary	2017	10.53051203	NAB_Age:Total_Sex:Total_Education:Tertiary education
Hungary	2018	10.53051203	NAB_Age:Total_Sex:Total_Education:Tertiary education
Hungary	2019	10.53051203	NAB_Age:Total_Sex:Total_Education:Tertiary education
Hungary	2020	10.53051203	NAB_Age:Total_Sex:Total_Education:Tertiary education
Hungary	2021	10.53051203	NAB_Age:Total_Sex:Total_Education:Tertiary education
Hungary	2005	21.9	PH_Age:Total_Sex:Total_Education:Total
Hungary	2006	20.4	PH_Age:Total_Sex:Total_Education:Total
Hungary	2007	22.1	PH_Age:Total_Sex:Total_Education:Total
Hungary	2008	19.3	PH_Age:Total_Sex:Total_Education:Total
Hungary	2009	17.6	PH_Age:Total_Sex:Total_Education:Total
Hungary	2010	16.6	PH_Age:Total_Sex:Total_Education:Total
Hungary	2011	16.4	PH_Age:Total_Sex:Total_Education:Total
Hungary	2012	16.4	PH_Age:Total_Sex:Total_Education:Total
Hungary	2013	16	PH_Age:Total_Sex:Total_Education:Total
Hungary	2014	15.9	PH_Age:Total_Sex:Total_Education:Total
Hungary	2015	15.8	PH_Age:Total_Sex:Total_Education:Total
Hungary	2016	13.3	PH_Age:Total_Sex:Total_Education:Total
